Gene	GO
Zm00001d004178	GO:0006470
Zm00001d010904	GO:0006470
Zm00001d011659	GO:0006470
Zm00001d044834	GO:0006470
Zm00001d012295	GO:0006470
Zm00001d019169	GO:0006470
Zm00001d051895	GO:0006470
Zm00001d034061	GO:0006470
Zm00001d007533	GO:0006470
Zm00001d047199	GO:0006470
Zm00001d025213	GO:0006470
Zm00001d039163	GO:0006470
Zm00001d005240	GO:0006470
Zm00001d018394	GO:0006470
Zm00001d050415	GO:0006470
Zm00001d031841	GO:0006470
Zm00001d013508	GO:0006470
Zm00001d047412	GO:0006470
Zm00001d031329	GO:0006470
Zm00001d007061	GO:0006470
Zm00001d006897	GO:0006470
Zm00001d004751	GO:0006470
Zm00001d030610	GO:0006470
Zm00001d026196	GO:0006470
Zm00001d034500	GO:0006470
Zm00001d048359	GO:0006470
Zm00001d006859	GO:0006470
Zm00001d046049	GO:0006470
Zm00001d045971	GO:0006470
Zm00001d049052	GO:0006470
Zm00001d007558	GO:0006470
Zm00001d037559	GO:0006470
Zm00001d007980	GO:0006470
Zm00001d000302	GO:0006470
Zm00001d047679	GO:0006470
Zm00001d005525	GO:0006470
Zm00001d011195	GO:0006470
Zm00001d003810	GO:0006470
Zm00001d002047	GO:0006470
Zm00001d018815	GO:0006470
Zm00001d037734	GO:0006470
Zm00001d046831	GO:0006470
Zm00001d032824	GO:0006470
Zm00001d040883	GO:0006470
Zm00001d007530	GO:0006470
Zm00001d004669	GO:0006470
Zm00001d016433	GO:0006470
Zm00001d007554	GO:0006470
Zm00001d035600	GO:0006470
Zm00001d019136	GO:0006470
Zm00001d039151	GO:0006470
Zm00001d008472	GO:0006470
Zm00001d001988	GO:0006470
Zm00001d009078	GO:0006470
Zm00001d046763	GO:0006470
Zm00001d034943	GO:0006470
Zm00001d024844	GO:0006470
Zm00001d048990	GO:0006470
Zm00001d036155	GO:0006470
Zm00001d009364	GO:0006470
Zm00001d036395	GO:0006470
Zm00001d021756	GO:0006470
Zm00001d046505	GO:0006470
Zm00001d026506	GO:0006470
Zm00001d013505	GO:0004175
Zm00001d043137	GO:0004175
Zm00001d012546	GO:0004175
Zm00001d015526	GO:0004175
Zm00001d034938	GO:0004175
Zm00001d046600	GO:0004175
Zm00001d036108	GO:0004175
Zm00001d017338	GO:0004175
Zm00001d045403	GO:0004175
Zm00001d022316	GO:0004175
Zm00001d007038	GO:0004175
Zm00001d045315	GO:0004175
Zm00001d035915	GO:0004175
Zm00001d051211	GO:0004175
Zm00001d022131	GO:0004175
Zm00001d048403	GO:0004175
Zm00001d017336	GO:0004175
Zm00001d021147	GO:0004175
Zm00001d011021	GO:0051603
Zm00001d021859	GO:0051603
Zm00001d048403	GO:0051603
Zm00001d022316	GO:0051603
Zm00001d045707	GO:0051603
Zm00001d046600	GO:0051603
Zm00001d017336	GO:0051603
Zm00001d021147	GO:0051603
Zm00001d017338	GO:0051603
Zm00001d015526	GO:0051603
Zm00001d012546	GO:0051603
Zm00001d031642	GO:0051603
Zm00001d007218	GO:0051603
Zm00001d049412	GO:0051603
Zm00001d035915	GO:0051603
Zm00001d043021	GO:0051603
Zm00001d007038	GO:0051603
Zm00001d045403	GO:0051603
Zm00001d020677	GO:0051603
Zm00001d006848	GO:0051603
Zm00001d022131	GO:0051603
Zm00001d007461	GO:0051603
Zm00001d045315	GO:0051603
Zm00001d036108	GO:0051603
Zm00001d017340	GO:0051603
Zm00001d019943	GO:0051603
Zm00001d036758	GO:0051603
Zm00001d043137	GO:0051603
Zm00001d016146	GO:0051603
Zm00001d051211	GO:0051603
Zm00001d013505	GO:0051603
Zm00001d022316	GO:0005839
Zm00001d007038	GO:0005839
Zm00001d035915	GO:0005839
Zm00001d045707	GO:0005839
Zm00001d019943	GO:0005839
Zm00001d006848	GO:0005839
Zm00001d007461	GO:0005839
Zm00001d048403	GO:0005839
Zm00001d017336	GO:0005839
Zm00001d017340	GO:0005839
Zm00001d036758	GO:0005839
Zm00001d049412	GO:0005839
Zm00001d012546	GO:0005839
Zm00001d015526	GO:0005839
Zm00001d020677	GO:0005839
Zm00001d031642	GO:0005839
Zm00001d045315	GO:0005839
Zm00001d036108	GO:0005839
Zm00001d046600	GO:0005839
Zm00001d022131	GO:0005839
Zm00001d021147	GO:0005839
Zm00001d007218	GO:0005839
Zm00001d021859	GO:0005839
Zm00001d045403	GO:0005839
Zm00001d017338	GO:0005839
Zm00001d016146	GO:0005839
Zm00001d043021	GO:0005839
Zm00001d043137	GO:0005839
Zm00001d011021	GO:0005839
Zm00001d013505	GO:0005839
Zm00001d051211	GO:0005839
Zm00001d046282	GO:0015078
Zm00001d024683	GO:0015078
Zm00001d000270	GO:0015078
Zm00001d011238	GO:0015078
Zm00001d009319	GO:0015078
Zm00001d014171	GO:0015078
Zm00001d035702	GO:0015078
Zm00001d002976	GO:0015078
Zm00001d012311	GO:0015078
Zm00001d037457	GO:0015078
Zm00001d036907	GO:0015078
Zm00001d052516	GO:0015078
Zm00001d012446	GO:0015078
Zm00001d040680	GO:0015078
Zm00001d047910	GO:0015078
Zm00001d046177	GO:0015078
Zm00001d031825	GO:0015078
Zm00001d039820	GO:0015078
Zm00001d042969	GO:0015078
Zm00001d041882	GO:0015078
Zm00001d042969	GO:0015991
Zm00001d035702	GO:0015991
Zm00001d011238	GO:0015991
Zm00001d046282	GO:0015991
Zm00001d052516	GO:0015991
Zm00001d037457	GO:0015991
Zm00001d012311	GO:0015991
Zm00001d009488	GO:0015991
Zm00001d002976	GO:0015991
Zm00001d024683	GO:0015991
Zm00001d000277	GO:0015991
Zm00001d039820	GO:0015991
Zm00001d041882	GO:0015991
Zm00001d012446	GO:0015991
Zm00001d009319	GO:0015991
Zm00001d040680	GO:0015991
Zm00001d046336	GO:0015991
Zm00001d043834	GO:0015991
Zm00001d047910	GO:0015991
Zm00001d046177	GO:0015991
Zm00001d017087	GO:0015991
Zm00001d021721	GO:0015991
Zm00001d000270	GO:0015991
Zm00001d036907	GO:0015991
Zm00001d015426	GO:0015991
Zm00001d014171	GO:0015991
Zm00001d036907	GO:0033179
Zm00001d047910	GO:0033179
Zm00001d011238	GO:0033179
Zm00001d014171	GO:0033179
Zm00001d002976	GO:0033179
Zm00001d046282	GO:0033179
Zm00001d052516	GO:0033179
Zm00001d037457	GO:0033179
Zm00001d035702	GO:0033179
Zm00001d042969	GO:0033179
Zm00001d012446	GO:0033179
Zm00001d024683	GO:0033179
Zm00001d040680	GO:0033179
Zm00001d009319	GO:0033179
Zm00001d041882	GO:0033179
Zm00001d039820	GO:0033179
Zm00001d044321	GO:0004853
Zm00001d045457	GO:0004853
Zm00001d028083	GO:0004853
Zm00001d029074	GO:0004853
Zm00001d011386	GO:0004853
Zm00001d011386	GO:0006779
Zm00001d003214	GO:0006779
Zm00001d045457	GO:0006779
Zm00001d044321	GO:0006779
Zm00001d027416	GO:0006779
Zm00001d008203	GO:0006779
Zm00001d026277	GO:0006779
Zm00001d028083	GO:0006779
Zm00001d029074	GO:0006779
Zm00001d042827	GO:0003899
Zm00001d043100	GO:0003899
Zm00001d014290	GO:0003899
Zm00001d042567	GO:0003899
Zm00001d026421	GO:0003899
Zm00001d031459	GO:0003899
Zm00001d021088	GO:0003899
Zm00001d026323	GO:0003899
Zm00001d023696	GO:0003899
Zm00001d019553	GO:0003899
Zm00001d021198	GO:0003899
Zm00001d034215	GO:0003899
Zm00001d030829	GO:0003899
Zm00001d005423	GO:0003899
Zm00001d033218	GO:0003899
Zm00001d000362	GO:0003899
Zm00001d004956	GO:0003899
Zm00001d031333	GO:0003899
Zm00001d035375	GO:0003899
Zm00001d029055	GO:0003899
Zm00001d006729	GO:0003899
Zm00001d005295	GO:0003899
Zm00001d051682	GO:0003899
Zm00001d030443	GO:0003899
Zm00001d007570	GO:0003899
Zm00001d053872	GO:0003899
Zm00001d036307	GO:0003899
Zm00001d000270	GO:0003899
Zm00001d035953	GO:0003899
Zm00001d043127	GO:0003899
Zm00001d011165	GO:0003899
Zm00001d017236	GO:0003899
Zm00001d039307	GO:0003899
Zm00001d044404	GO:0003899
Zm00001d039850	GO:0003899
Zm00001d013683	GO:0003899
Zm00001d014049	GO:0003899
Zm00001d042524	GO:0003899
Zm00001d048834	GO:0003899
Zm00001d002907	GO:0003899
Zm00001d023587	GO:0003899
Zm00001d031457	GO:0003899
Zm00001d035954	GO:0003899
Zm00001d046835	GO:0003899
Zm00001d049733	GO:0003899
Zm00001d041354	GO:0003899
Zm00001d035960	GO:0003899
Zm00001d003203	GO:0003899
Zm00001d032587	GO:0003899
Zm00001d045595	GO:0003899
Zm00001d032864	GO:0003899
Zm00001d044251	GO:0003899
Zm00001d043100	GO:0006351
Zm00001d013555	GO:0006351
Zm00001d016407	GO:0006351
Zm00001d005295	GO:0006351
Zm00001d030829	GO:0006351
Zm00001d042777	GO:0006351
Zm00001d014421	GO:0006351
Zm00001d003203	GO:0006351
Zm00001d051682	GO:0006351
Zm00001d044404	GO:0006351
Zm00001d013683	GO:0006351
Zm00001d047028	GO:0006351
Zm00001d000238	GO:0006351
Zm00001d023406	GO:0006351
Zm00001d049136	GO:0006351
Zm00001d014049	GO:0006351
Zm00001d023696	GO:0006351
Zm00001d008225	GO:0006351
Zm00001d004409	GO:0006351
Zm00001d038296	GO:0006351
Zm00001d029055	GO:0006351
Zm00001d031333	GO:0006351
Zm00001d043127	GO:0006351
Zm00001d007037	GO:0006351
Zm00001d047587	GO:0006351
Zm00001d039850	GO:0006351
Zm00001d053872	GO:0006351
Zm00001d031459	GO:0006351
Zm00001d017236	GO:0006351
Zm00001d048834	GO:0006351
Zm00001d002429	GO:0006351
Zm00001d016231	GO:0006351
Zm00001d013346	GO:0006351
Zm00001d033957	GO:0006351
Zm00001d000270	GO:0006351
Zm00001d006338	GO:0006351
Zm00001d018260	GO:0006351
Zm00001d007570	GO:0006351
Zm00001d026421	GO:0006351
Zm00001d017222	GO:0006351
Zm00001d026362	GO:0006351
Zm00001d019553	GO:0006351
Zm00001d014290	GO:0006351
Zm00001d023587	GO:0006351
Zm00001d002907	GO:0006351
Zm00001d039475	GO:0006351
Zm00001d034215	GO:0006351
Zm00001d015196	GO:0006351
Zm00001d039871	GO:0006351
Zm00001d052695	GO:0006351
Zm00001d012553	GO:0006351
Zm00001d028936	GO:0006351
Zm00001d017238	GO:0006351
Zm00001d014621	GO:0006351
Zm00001d021467	GO:0006351
Zm00001d046835	GO:0006351
Zm00001d033689	GO:0006351
Zm00001d030051	GO:0006351
Zm00001d035953	GO:0006351
Zm00001d012294	GO:0006351
Zm00001d044251	GO:0006351
Zm00001d031391	GO:0006351
Zm00001d015845	GO:0006351
Zm00001d026398	GO:0006351
Zm00001d041354	GO:0006351
Zm00001d006677	GO:0006351
Zm00001d033218	GO:0006351
Zm00001d035960	GO:0006351
Zm00001d011075	GO:0006351
Zm00001d017503	GO:0006351
Zm00001d005387	GO:0006351
Zm00001d041428	GO:0006351
Zm00001d037316	GO:0006351
Zm00001d011560	GO:0006351
Zm00001d047030	GO:0006351
Zm00001d005143	GO:0006351
Zm00001d042827	GO:0006351
Zm00001d036307	GO:0006351
Zm00001d023418	GO:0006351
Zm00001d024388	GO:0006351
Zm00001d049563	GO:0006351
Zm00001d039537	GO:0006351
Zm00001d043153	GO:0006351
Zm00001d009562	GO:0006351
Zm00001d031678	GO:0006351
Zm00001d017234	GO:0006351
Zm00001d017237	GO:0006351
Zm00001d027587	GO:0006351
Zm00001d035965	GO:0006351
Zm00001d013237	GO:0006351
Zm00001d026323	GO:0006351
Zm00001d032587	GO:0006351
Zm00001d022528	GO:0006351
Zm00001d035954	GO:0006351
Zm00001d036400	GO:0006351
Zm00001d021198	GO:0006351
Zm00001d042010	GO:0006351
Zm00001d003790	GO:0006351
Zm00001d030443	GO:0006351
Zm00001d024160	GO:0006351
Zm00001d031457	GO:0006351
Zm00001d009352	GO:0006351
Zm00001d039528	GO:0006351
Zm00001d000362	GO:0006351
Zm00001d043915	GO:0006351
Zm00001d033396	GO:0006351
Zm00001d032864	GO:0006351
Zm00001d021247	GO:0006351
Zm00001d026240	GO:0006351
Zm00001d002143	GO:0006351
Zm00001d047434	GO:0006351
Zm00001d005212	GO:0006351
Zm00001d009215	GO:0006351
Zm00001d042524	GO:0006351
Zm00001d035375	GO:0006351
Zm00001d026245	GO:0006351
Zm00001d004956	GO:0006351
Zm00001d016312	GO:0006351
Zm00001d045595	GO:0006351
Zm00001d005957	GO:0006351
Zm00001d053189	GO:0006351
Zm00001d039307	GO:0006351
Zm00001d005423	GO:0006351
Zm00001d006729	GO:0006351
Zm00001d008800	GO:0006351
Zm00001d022141	GO:0006351
Zm00001d007512	GO:0005507
Zm00001d046953	GO:0005507
Zm00001d052324	GO:0005507
Zm00001d023617	GO:0005507
Zm00001d046330	GO:0005507
Zm00001d011990	GO:0005507
Zm00001d032504	GO:0005507
Zm00001d029653	GO:0005507
Zm00001d026069	GO:0005507
Zm00001d024595	GO:0005507
Zm00001d033792	GO:0005507
Zm00001d042848	GO:0005507
Zm00001d002705	GO:0005507
Zm00001d018601	GO:0005507
Zm00001d016203	GO:0005507
Zm00001d009944	GO:0005507
Zm00001d024594	GO:0005507
Zm00001d048658	GO:0005507
Zm00001d026132	GO:0005507
Zm00001d021599	GO:0005507
Zm00001d015829	GO:0005507
Zm00001d042905	GO:0005507
Zm00001d010630	GO:0005507
Zm00001d004057	GO:0005507
Zm00001d011990	GO:0008131
Zm00001d009944	GO:0008131
Zm00001d000277	GO:0048038
Zm00001d040819	GO:0048038
Zm00001d009944	GO:0048038
Zm00001d043619	GO:0048038
Zm00001d020645	GO:0048038
Zm00001d011990	GO:0048038
Zm00001d019089	GO:0048038
Zm00001d011990	GO:0009308
Zm00001d009944	GO:0009308
Zm00001d007424	GO:0030170
Zm00001d008986	GO:0030170
Zm00001d044135	GO:0030170
Zm00001d045886	GO:0030170
Zm00001d014258	GO:0030170
Zm00001d020696	GO:0030170
Zm00001d006340	GO:0030170
Zm00001d030557	GO:0030170
Zm00001d039629	GO:0030170
Zm00001d004831	GO:0030170
Zm00001d029959	GO:0030170
Zm00001d046676	GO:0030170
Zm00001d004764	GO:0030170
Zm00001d052364	GO:0030170
Zm00001d038560	GO:0030170
Zm00001d034052	GO:0030170
Zm00001d028810	GO:0030170
Zm00001d015444	GO:0030170
Zm00001d002326	GO:0030170
Zm00001d003953	GO:0030170
Zm00001d050220	GO:0030170
Zm00001d019642	GO:0030170
Zm00001d004965	GO:0030170
Zm00001d046979	GO:0030170
Zm00001d006875	GO:0030170
Zm00001d006341	GO:0030170
Zm00001d028165	GO:0030170
Zm00001d038460	GO:0030170
Zm00001d033228	GO:0030170
Zm00001d028443	GO:0030170
Zm00001d041208	GO:0030170
Zm00001d022152	GO:0030170
Zm00001d015445	GO:0030170
Zm00001d051521	GO:0030170
Zm00001d011943	GO:0030170
Zm00001d019923	GO:0030170
Zm00001d009383	GO:0030170
Zm00001d006342	GO:0030170
Zm00001d003522	GO:0030170
Zm00001d043951	GO:0030170
Zm00001d011099	GO:0030170
Zm00001d048937	GO:0030170
Zm00001d042842	GO:0030170
Zm00001d029324	GO:0030170
Zm00001d037507	GO:0030170
Zm00001d049380	GO:0030170
Zm00001d049601	GO:0030170
Zm00001d044002	GO:0030170
Zm00001d007462	GO:0030170
Zm00001d011989	GO:0030170
Zm00001d026689	GO:0030170
Zm00001d024159	GO:0030170
Zm00001d046276	GO:0030170
Zm00001d049259	GO:0030170
Zm00001d029083	GO:0030170
Zm00001d053107	GO:0030170
Zm00001d036635	GO:0030170
Zm00001d031749	GO:0030170
Zm00001d008277	GO:0030170
Zm00001d047695	GO:0030170
Zm00001d013427	GO:0030170
Zm00001d018639	GO:0030170
Zm00001d039628	GO:0030170
Zm00001d008389	GO:0030170
Zm00001d037768	GO:0030170
Zm00001d050694	GO:0030170
Zm00001d042685	GO:0030170
Zm00001d021982	GO:0030170
Zm00001d002147	GO:0030170
Zm00001d020141	GO:0030170
Zm00001d014147	GO:0030170
Zm00001d030859	GO:0030170
Zm00001d047166	GO:0030170
Zm00001d040968	GO:0030170
Zm00001d000389	GO:0030170
Zm00001d018386	GO:0030170
Zm00001d026060	GO:0030170
Zm00001d019161	GO:0030170
Zm00001d029295	GO:0030170
Zm00001d014428	GO:0008137
Zm00001d030138	GO:0008137
Zm00001d020645	GO:0008137
Zm00001d000277	GO:0008137
Zm00001d043619	GO:0008137
Zm00001d019605	GO:0008137
Zm00001d006061	GO:0008137
Zm00001d005866	GO:0016853
Zm00001d006586	GO:0016853
Zm00001d015747	GO:0016853
Zm00001d049099	GO:0016853
Zm00001d016934	GO:0016853
Zm00001d020687	GO:0016853
Zm00001d007301	GO:0016853
Zm00001d043993	GO:0016853
Zm00001d003432	GO:0016853
Zm00001d024894	GO:0016853
Zm00001d052554	GO:0016853
Zm00001d054106	GO:0016853
Zm00001d037590	GO:0016853
Zm00001d001999	GO:0016853
Zm00001d007502	GO:0016853
Zm00001d003434	GO:0016853
Zm00001d050208	GO:0016853
Zm00001d013819	GO:0016853
Zm00001d001928	GO:0005856
Zm00001d008906	GO:0005856
Zm00001d034616	GO:0005856
Zm00001d025836	GO:0005856
Zm00001d043215	GO:0005856
Zm00001d022570	GO:0005856
Zm00001d019042	GO:0005856
Zm00001d016203	GO:0005856
Zm00001d027498	GO:0005856
Zm00001d025835	GO:0005856
Zm00001d028803	GO:0005856
Zm00001d026548	GO:0005856
Zm00001d038830	GO:0046856
Zm00001d039582	GO:0046856
Zm00001d043653	GO:0046856
Zm00001d012534	GO:0046856
Zm00001d044859	GO:0046856
Zm00001d047972	GO:0046856
Zm00001d018929	GO:0046856
Zm00001d048434	GO:0046856
Zm00001d033451	GO:0046856
Zm00001d019672	GO:0046856
Zm00001d031633	GO:0046856
Zm00001d038831	GO:0046856
Zm00001d052232	GO:0046856
Zm00001d020378	GO:0046856
Zm00001d038530	GO:0046856
Zm00001d052401	GO:0046856
Zm00001d016486	GO:0046856
Zm00001d034410	GO:0046856
Zm00001d013603	GO:0046856
Zm00001d031554	GO:0046856
Zm00001d012391	GO:0006561
Zm00001d010056	GO:0006561
Zm00001d038358	GO:0006561
Zm00001d026536	GO:0046872
Zm00001d026069	GO:0046872
Zm00001d027708	GO:0046872
Zm00001d028232	GO:0046872
Zm00001d053718	GO:0046872
Zm00001d047479	GO:0046872
Zm00001d030765	GO:0046872
Zm00001d052800	GO:0046872
Zm00001d020683	GO:0046872
Zm00001d012627	GO:0046872
Zm00001d042540	GO:0046872
Zm00001d036755	GO:0046872
Zm00001d008322	GO:0046872
Zm00001d017798	GO:0046872
Zm00001d039749	GO:0046872
Zm00001d011955	GO:0046872
Zm00001d025260	GO:0046872
Zm00001d025916	GO:0046872
Zm00001d045887	GO:0046872
Zm00001d022505	GO:0046872
Zm00001d014485	GO:0046872
Zm00001d039859	GO:0046872
Zm00001d047170	GO:0046872
Zm00001d043086	GO:0046872
Zm00001d045956	GO:0046872
Zm00001d019992	GO:0046872
Zm00001d014128	GO:0046872
Zm00001d032496	GO:0046872
Zm00001d020577	GO:0046872
Zm00001d024998	GO:0046872
Zm00001d029025	GO:0046872
Zm00001d014166	GO:0046872
Zm00001d033552	GO:0046872
Zm00001d030858	GO:0046872
Zm00001d032334	GO:0046872
Zm00001d021607	GO:0046872
Zm00001d038587	GO:0046872
Zm00001d047994	GO:0046872
Zm00001d002654	GO:0046872
Zm00001d027893	GO:0046872
Zm00001d002006	GO:0046872
Zm00001d027490	GO:0046872
Zm00001d042225	GO:0046872
Zm00001d035257	GO:0046872
Zm00001d028093	GO:0046872
Zm00001d026490	GO:0046872
Zm00001d025051	GO:0046872
Zm00001d017641	GO:0046872
Zm00001d044165	GO:0046872
Zm00001d019697	GO:0046872
Zm00001d019376	GO:0046872
Zm00001d036529	GO:0046872
Zm00001d006319	GO:0046872
Zm00001d036297	GO:0046872
Zm00001d006344	GO:0046872
Zm00001d043274	GO:0046872
Zm00001d052457	GO:0046872
Zm00001d048205	GO:0046872
Zm00001d049009	GO:0046872
Zm00001d008842	GO:0046872
Zm00001d020242	GO:0046872
Zm00001d034388	GO:0046872
Zm00001d052298	GO:0046872
Zm00001d017009	GO:0046872
Zm00001d038106	GO:0046872
Zm00001d017258	GO:0046872
Zm00001d053438	GO:0046872
Zm00001d003573	GO:0046872
Zm00001d031449	GO:0046872
Zm00001d008323	GO:0046872
Zm00001d000023	GO:0046872
Zm00001d014632	GO:0046872
Zm00001d010956	GO:0046872
Zm00001d008306	GO:0046872
Zm00001d025350	GO:0046872
Zm00001d017393	GO:0046872
Zm00001d007578	GO:0046872
Zm00001d014585	GO:0046872
Zm00001d015829	GO:0046872
Zm00001d010599	GO:0046872
Zm00001d013863	GO:0046872
Zm00001d025156	GO:0046872
Zm00001d034541	GO:0046872
Zm00001d027807	GO:0046872
Zm00001d032827	GO:0046872
Zm00001d036495	GO:0046872
Zm00001d033553	GO:0046872
Zm00001d009990	GO:0046872
Zm00001d020524	GO:0046872
Zm00001d008427	GO:0046872
Zm00001d014846	GO:0046872
Zm00001d037959	GO:0046872
Zm00001d031542	GO:0046872
Zm00001d002007	GO:0046872
Zm00001d026166	GO:0046872
Zm00001d002206	GO:0046872
Zm00001d015525	GO:0046872
Zm00001d016836	GO:0046872
Zm00001d005773	GO:0046872
Zm00001d029752	GO:0046872
Zm00001d023788	GO:0046872
Zm00001d053035	GO:0046872
Zm00001d034710	GO:0046872
Zm00001d002856	GO:0046872
Zm00001d051455	GO:0046872
Zm00001d037465	GO:0046872
Zm00001d012185	GO:0046872
Zm00001d044481	GO:0046872
Zm00001d027265	GO:0046872
Zm00001d034839	GO:0046872
Zm00001d006773	GO:0046872
Zm00001d014294	GO:0046872
Zm00001d045122	GO:0046872
Zm00001d023918	GO:0046872
Zm00001d007245	GO:0046872
Zm00001d025524	GO:0046872
Zm00001d048207	GO:0046872
Zm00001d049442	GO:0046872
Zm00001d024036	GO:0046872
Zm00001d006647	GO:0046872
Zm00001d034540	GO:0046872
Zm00001d033886	GO:0046872
Zm00001d011805	GO:0046872
Zm00001d024193	GO:0046872
Zm00001d018869	GO:0046872
Zm00001d052022	GO:0046872
Zm00001d035455	GO:0046872
Zm00001d041995	GO:0046872
Zm00001d042074	GO:0046872
Zm00001d035514	GO:0046872
Zm00001d053145	GO:0046872
Zm00001d029010	GO:0046872
Zm00001d006735	GO:0046872
Zm00001d038882	GO:0046872
Zm00001d051210	GO:0046872
Zm00001d042781	GO:0046872
Zm00001d025450	GO:0046872
Zm00001d012187	GO:0046872
Zm00001d042447	GO:0046872
Zm00001d015976	GO:0046872
Zm00001d003392	GO:0046872
Zm00001d010842	GO:0046872
Zm00001d035763	GO:0046872
Zm00001d002876	GO:0046872
Zm00001d052006	GO:0046872
Zm00001d038859	GO:0046872
Zm00001d021403	GO:0046872
Zm00001d012049	GO:0046872
Zm00001d013497	GO:0046872
Zm00001d046683	GO:0046872
Zm00001d014378	GO:0046872
Zm00001d020985	GO:0046872
Zm00001d034783	GO:0046872
Zm00001d003121	GO:0046872
Zm00001d027860	GO:0046872
Zm00001d029170	GO:0046872
Zm00001d031543	GO:0046872
Zm00001d012967	GO:0046872
Zm00001d016069	GO:0046872
Zm00001d010470	GO:0046872
Zm00001d052801	GO:0046872
Zm00001d019226	GO:0046872
Zm00001d035262	GO:0046872
Zm00001d038150	GO:0046872
Zm00001d035775	GO:0046872
Zm00001d024928	GO:0046872
Zm00001d046194	GO:0046872
Zm00001d029626	GO:0046872
Zm00001d046630	GO:0046872
Zm00001d050143	GO:0046872
Zm00001d031340	GO:0046872
Zm00001d038776	GO:0046872
Zm00001d011553	GO:0046872
Zm00001d006619	GO:0046872
Zm00001d025806	GO:0046872
Zm00001d012574	GO:0046872
Zm00001d017853	GO:0046872
Zm00001d049767	GO:0046872
Zm00001d040317	GO:0046872
Zm00001d014188	GO:0046872
Zm00001d011706	GO:0046872
Zm00001d042965	GO:0046872
Zm00001d045394	GO:0046872
Zm00001d036560	GO:0046872
Zm00001d003040	GO:0046872
Zm00001d012518	GO:0046872
Zm00001d050730	GO:0046872
Zm00001d028687	GO:0046872
Zm00001d044013	GO:0046872
Zm00001d047527	GO:0046872
Zm00001d007854	GO:0046872
Zm00001d032555	GO:0046872
Zm00001d003922	GO:0046872
Zm00001d024245	GO:0046872
Zm00001d050089	GO:0046872
Zm00001d032470	GO:0046872
Zm00001d017695	GO:0046872
Zm00001d039773	GO:0046872
Zm00001d038419	GO:0046872
Zm00001d023299	GO:0046872
Zm00001d026253	GO:0046872
Zm00001d048145	GO:0046872
Zm00001d012910	GO:0046872
Zm00001d004434	GO:0046872
Zm00001d040163	GO:0046872
Zm00001d050026	GO:0046872
Zm00001d011896	GO:0046872
Zm00001d045384	GO:0046872
Zm00001d004498	GO:0046872
Zm00001d037818	GO:0046872
Zm00001d013962	GO:0046872
Zm00001d036135	GO:0046872
Zm00001d002732	GO:0046872
Zm00001d032922	GO:0046872
Zm00001d011355	GO:0046872
Zm00001d025666	GO:0046872
Zm00001d041697	GO:0046872
Zm00001d002544	GO:0046872
Zm00001d005837	GO:0046872
Zm00001d035723	GO:0046872
Zm00001d011796	GO:0046872
Zm00001d021945	GO:0046872
Zm00001d034150	GO:0046872
Zm00001d041702	GO:0046872
Zm00001d013098	GO:0046872
Zm00001d010800	GO:0046872
Zm00001d006736	GO:0046872
Zm00001d043282	GO:0046872
Zm00001d029589	GO:0046872
Zm00001d002396	GO:0046872
Zm00001d050038	GO:0046872
Zm00001d025980	GO:0046872
Zm00001d044498	GO:0046872
Zm00001d051479	GO:0046872
Zm00001d004075	GO:0046872
Zm00001d048404	GO:0046872
Zm00001d037775	GO:0046872
Zm00001d015605	GO:0046872
Zm00001d047589	GO:0046872
Zm00001d017497	GO:0046872
Zm00001d021846	GO:0046872
Zm00001d011851	GO:0046872
Zm00001d011108	GO:0046872
Zm00001d040252	GO:0046872
Zm00001d031895	GO:0046872
Zm00001d030893	GO:0046872
Zm00001d025106	GO:0046872
Zm00001d027884	GO:0046872
Zm00001d025241	GO:0046872
Zm00001d051590	GO:0046872
Zm00001d031268	GO:0046872
Zm00001d016602	GO:0046872
Zm00001d004822	GO:0046872
Zm00001d000272	GO:0046872
Zm00001d015446	GO:0046872
Zm00001d028361	GO:0046872
Zm00001d044980	GO:0046872
Zm00001d002705	GO:0046872
Zm00001d044074	GO:0046872
Zm00001d046953	GO:0046872
Zm00001d031657	GO:0046872
Zm00001d039422	GO:0046872
Zm00001d031559	GO:0046872
Zm00001d049707	GO:0046872
Zm00001d006374	GO:0046872
Zm00001d007775	GO:0046872
Zm00001d005189	GO:0046872
Zm00001d035609	GO:0046872
Zm00001d019062	GO:0046872
Zm00001d002745	GO:0046872
Zm00001d036594	GO:0046872
Zm00001d016866	GO:0046872
Zm00001d042541	GO:0046872
Zm00001d010380	GO:0046872
Zm00001d023258	GO:0046872
Zm00001d009030	GO:0046872
Zm00001d006367	GO:0046872
Zm00001d034387	GO:0046872
Zm00001d000293	GO:0046872
Zm00001d012188	GO:0046872
Zm00001d036785	GO:0046872
Zm00001d039405	GO:0046872
Zm00001d012186	GO:0046872
Zm00001d033623	GO:0046872
Zm00001d012573	GO:0046872
